Title,Category,Best Paper
EA-CG: An Approximate Second-Order Method for Training Fully-Connected Neural Networks,AI,False
Data-Adaptive Metric Learning with Scale Alignment,AI,False
A Layer Decomposition-Recomposition Framework for Neuron Pruning towards Accurate Lightweight Networks,AI,False
Embedding Uncertain Knowledge Graphs,AI,False
Tensor Decomposition for Multilayer Networks Clustering,AI,False
Image Block Augmentation for One-Shot Learning,AI,False
End-to-End Safe Reinforcement Learning through Barrier Functions for Safety-Critical Continuous Control Tasks,AI,False
Utilizing Class Information for Deep Network Representation Shaping,AI,False
Diverse Exploration via Conjugate Policies for Policy Gradient Methods,AI,False
Spatially Invariant Unsupervised Object Detection with Convolutional Neural Networks,AI,False
Efficient Online Learning for Mapping Kernels on Linguistic Structures,AI,False
Learning Segmentation Masks with the Independence Prior,AI,False
Inverse Abstraction of Neural Networks Using Symbolic Interpolation,AI,False
Balanced Linear Contextual Bandits,AI,False
Linear Kernel Tests via Empirical Likelihood for High-Dimensional Data,AI,False
Approximate Kernel Selection with Strong Approximate Consistency,AI,False
On-Line Adaptative Curriculum Learning for GANs,AI,False
Multistream Classification with Relative Density Ratio Estimation,AI,False
Single-Label Multi-Class Image Classification by Deep Logistic Regression,AI,False
How to Combine Tree-Search Methods in Reinforcement Learning,AI,True
Human-Like Delicate Region Erasing Strategy for Weakly Supervised Detection,AI,False
Controllable Image-to-Video Translation: A Case Study on Facial Expression Generation,AI,False
Partial Multi-Label Learning via Credible Label Elicitation,AI,False
Improved Knowledge Graph Embedding Using Background Taxonomic Information,AI,False
Unsupervised Feature Selection by Pareto Optimization,AI,False
Partial Label Learning with Self-Guided Retraining,AI,False
Collaboration Based Multi-Label Learning,AI,False
Hypergraph Neural Networks,AI,False
Transductive Bounds for the Multi-Class Majority Vote Classifier,AI,False
The Goldilocks Zone: Towards Better Understanding of Neural Network Loss Landscapes,AI,False
Combined Reinforcement Learning via Abstract Representations,AI,False
Efficient Data Point Pruning for One-Class SVM,AI,False
Fully Convolutional Network with Multi-Step Reinforcement Learning for Image Processing,AI,False
Bayesian Posterior Approximation via Greedy Particle Optimization,AI,False
Towards Reliable Learning for High Stakes Applications,AI,False
Explainable Recommendation through Attentive Multi-View Learning,AI,False
Wasserstein Soft Label Propagation on Hypergraphs: Algorithm and Generalization Error Bounds,AI,False
Incomplete Label Multi-Task Deep Learning for Spatio-Temporal Event Subtype Forecasting,AI,False
Off-Policy Deep Reinforcement Learning by Bootstrapping the Covariate Shift,AI,False
Spatiotemporal Multi-Graph Convolution Network for Ride-Hailing Demand Forecasting,AI,False
Counting and Sampling from Markov Equivalent DAGs Using Clique Trees,AI,False
Eliminating Latent Discrimination: Train Then Mask,AI,False
Interpretation of Neural Networks Is Fragile,AI,False
Using Benson's Algorithm for Regularization Parameter Tracking,AI,False
Scalable and Efficient Pairwise Learning to Achieve Statistical Accuracy,AI,False
AFS: An Attention-Based Mechanism for Supervised Feature Selection,AI,False
MixUp as Locally Linear Out-of-Manifold Regularization,AI,False
Non-Autoregressive Neural Machine Translation with Enhanced Decoder Input,AI,False
Smooth Deep Image Generator from Noises,AI,False
Hybrid Reinforcement Learning with Expert State Sequences,AI,False
Distributional Semantics Meets Multi-Label Learning,AI,False
Temporal Anomaly Detection: Calibrating the Surprise,AI,False
Efficient and Scalable Multi-Task Regression on Massive Number of Tasks,AI,False
Knowledge Distillation with Adversarial Samples Supporting Decision Boundary,AI,False
Knowledge Transfer via Distillation of Activation Boundaries Formed by Hidden Neurons,AI,False
The SpectACl of Nonconvex Clustering: A Spectral Approach to Density-Based Clustering,AI,False
Multi-Task Deep Reinforcement Learning with PopArt,AI,False
Interaction-Aware Factorization Machines for Recommender Systems,AI,False
Learning Anytime Predictions in Neural Networks via Adaptive Loss Balancing,AI,False
Learning to Adaptively Scale Recurrent Neural Networks,AI,False
HERS: Modeling Influential Contexts with Heterogeneous Relations for Sparse and Cold-Start Recommendation,AI,False
One-Pass Incomplete Multi-View Clustering,AI,False
Multi-Fidelity Automatic Hyper-Parameter Tuning via Transfer Series Expansion,AI,False
Efficient Quantization for Neural Networks with Binary Weights and Low Bitwidth Activations,AI,False
Efficient Identification of Approximate Best Configuration of Training in Large Datasets,AI,False
Bootstrap Estimated Uncertainty of the Environment Model for Model-Based Reinforcement Learning,AI,False
Large-Scale Heterogeneous Feature Embedding,AI,False
Manifold-Valued Image Generation with Wasserstein Generative Adversarial Nets,AI,False
Inter-Class Angular Loss for Convolutional Neural Networks,AI,False
Tensorial Change Analysis Using Probabilistic Tensor Regression,AI,False
Complex Moment-Based Supervised Eigenmap for Dimensionality Reduction,AI,False
Estimating the Causal Effect from Partially Observed Time Series,AI,False
TAPAS: Train-Less Accuracy Predictor for Architecture Search,AI,False
Neural Collective Graphical Models for Estimating Spatio-Temporal Population Flow from Aggregated Data,AI,False
"Meta-Descent for Online, Continual Prediction",AI,False
Model-Free IRL Using Maximum Likelihood Estimation,AI,False
Classification with Costly Features Using Deep Reinforcement Learning,AI,False
Tile2Vec: Unsupervised Representation Learning for Spatially Distributed Data,AI,False
Multi-Dimensional Classification via kNN Feature Augmentation,AI,False
Joint Semi-Supervised Feature Selection and Classification through Bayesian Approach,AI,False
Fast Incremental SVDD Learning Algorithm with the Gaussian Kernel,AI,False
Non-Asymptotic Uniform Rates of Consistency for k-NN Regression,AI,False
Gaussian-Induced Convolution for Graphs,AI,False
SCFont: Structure-Guided Chinese Font Generation via Deep Stacked Networks,AI,False
Estimating the Days to Success of Campaigns in Crowdfunding: A Deep Survival Perspective,AI,False
DoPAMINE: Double-Sided Masked CNN for Pixel Adaptive Multiplicative Noise Despeckling,AI,False
Precision-Recall versus Accuracy and the Role of Large Data Sets,AI,False
Dimension-Free Error Bounds from Random Projections,AI,False
Similarity Learning via Kernel Preserving Embedding,AI,False
Guided Dropout,AI,False
Mixture of Expert/Imitator Networks: Scalable Semi-Supervised Learning Framework,AI,False
Exploiting Class Learnability in Noisy Data,AI,False
Active Generative Adversarial Network for Image Classification,AI,False
On-Line Learning of Linear Dynamical Systems: Exponential Forgetting in Kalman Filters,AI,False
Unsupervised Domain Adaptation by Matching Distributions Based on the Maximum Mean Discrepancy via Unilateral Transformations,AI,False
Multi-Source Neural Variational Inference,AI,False
Unsupervised Domain Adaptation Based on Source-Guided Discrepancy,AI,False
TransConv: Relationship Embedding in Social Networks,AI,False
Accurate and Interpretable Factorization Machines,AI,False
Gradient-Based Inference for Networks with Output Constraints,AI,False
Understanding Learned Models by Identifying Important Features at the Right Resolution,AI,False
Structural Causal Bandits with Non-Manipulable Variables,AI,False
Communication-Efficient Stochastic Gradient MCMC for Neural Networks,AI,False
Lifted Proximal Operator Machines,AI,False
From Zero-Shot Learning to Cold-Start Recommendation,AI,False
X-DMM: Fast and Scalable Model Based Text Clustering,AI,False
Sign-Full Random Projections,AI,False
Robust Multi-Agent Reinforcement Learning via Minimax Deep Deterministic Policy Gradient,AI,False
Spectral Clustering in Heterogeneous Information Networks,AI,False
Learning Adaptive Random Features,AI,False
Towards Automated Semi-Supervised Learning,AI,False
Learning Disentangled Representation with Pairwise Independence,AI,False
Exploiting Coarse-to-Fine Task Transfer for Aspect-Level Sentiment Classification,AI,False
SepNE: Bringing Separability to Network Embedding,AI,False
"Collaborative, Dynamic and Diversified User Profiling",AI,False
Learning Logistic Circuits,AI,False
CircConv: A Structured Convolution with Low Complexity,AI,False
Evolutionary Manytasking Optimization Based on Symbiosis in Biocoenosis,AI,False
Non-Compensatory Psychological Models for Recommender Systems,AI,False
Which Factorization Machine Modeling Is Better: A Theoretical Answer with Optimal Guarantee,AI,False
MFPCA: Multiscale Functional Principal Component Analysis,AI,False
Learning Plackett-Luce Mixtures from Partial Preferences,AI,False
Near-Neighbor Methods in Random Preference Completion,AI,False
Scale Invariant Fully Convolutional Network: Detecting Hands Efficiently,AI,False
Trust Region Evolution Strategies,AI,False
Learning Multi-Task Communication with Message Passing for Sequence Learning,AI,False
A Theoretically Guaranteed Deep Optimization Framework for Robust Compressive Sensing MRI,AI,False
A Bandit Approach to Maximum Inner Product Search,AI,False
The Utility of Sparse Representations for Control in Reinforcement Learning,AI,False
Efficient and Effective Incomplete Multi-View Clustering,AI,False
Ranking-Based Deep Cross-Modal Hashing,AI,False
Adaptive Sparse Confidence-Weighted Learning for Online Feature Selection,AI,False
Active Sampling for Open-Set Classification without Initial Annotation,AI,False
GeniePath: Graph Neural Networks with Adaptive Receptive Paths,AI,False
Guiding the One-to-One Mapping in CycleGAN via Optimal Transport,AI,False
Super Sparse Convolutional Neural Networks,AI,False
Block Belief Propagation for Parameter Learning in Markov Random Fields,AI,False
Relation Structure-Aware Heterogeneous Information Network Embedding,AI,False
Scaling-Up Split-Merge MCMC with Locality Sensitive Sampling (LSS),AI,False
Orthogonality-Promoting Dictionary Learning via Bayesian Inference,AI,False
Robust Metric Learning on Grassmann Manifolds with Generalization Guarantees,AI,False
Bias-Variance Trade-Off in Hierarchical Probabilistic Models Using Higher-Order Feature Interactions,AI,False
Distributed PageRank Computation: An Improved Theoretical Study,AI,False
A Comparative Analysis of Expected and Distributional Reinforcement Learning,AI,False
State-Augmentation Transformations for Risk-Sensitive Reinforcement Learning,AI,False
LabelForest: Non-Parametric Semi-Supervised Learning for Activity Recognition,AI,False
Complex Unitary Recurrent Neural Networks Using Scaled Cayley Transform,AI,False
The Curse of Concentration in Robust Learning: Evasion and Poisoning Attacks from Concentration of Measure,AI,False
A Distillation Approach to Data Efficient Individual Treatment Effect Estimation,AI,False
DyS: A Framework for Mixture Models in Quantification,AI,False
Towards Better Interpretability in Deep Q-Networks,AI,False
Cost-Sensitive Learning to Rank,AI,False
A Two-Stream Mutual Attention Network for Semi-Supervised Biomedical Segmentation with Noisy Labels,AI,False
A Probabilistic Derivation of LASSO and L12-Norm Feature Selections,AI,False
Cogra: Concept-Drift-Aware Stochastic Gradient Descent for Time-Series Forecasting,AI,False
Weisfeiler and Leman Go Neural: Higher-Order Graph Neural Networks,AI,False
ClusterGAN: Latent Space Clustering in Generative Adversarial Networks,AI,False
Subspace Selection via DR-Submodular Maximization on Lattices,AI,False
Number Sequence Prediction Problems for Evaluating Computational Powers of Neural Networks,AI,False
Efficient Counterfactual Learning from Bandit Feedback,AI,False
Multigrid Backprojection Super–Resolution and Deep Filter Visualization,AI,False
Biologically Motivated Algorithms for Propagating Local Target Representations,AI,False
Determinantal Reinforcement Learning,AI,False
Non-Parametric Transformation Networks for Learning General Invariances from Data,AI,False
Policy Optimization with Model-Based Explorations,AI,False
Compressing Recurrent Neural Networks with Tensor Ring for Action Recognition,AI,False
On Reinforcement Learning for Full-Length Game of StarCraft,AI,False
Adversarial Dropout for Recurrent Neural Networks,AI,False
Trainable Undersampling for Class-Imbalance Learning,AI,False
Exploiting Synthetically Generated Data with Semi-Supervised Learning for Small and Imbalanced Datasets,AI,False
Interpretable Preference Learning: A Game Theoretic Framework for Large Margin On-Line Feature and Rule Learning,AI,False
Learning to Solve NP-Complete Problems: A Graph Neural Network for Decision TSP,AI,False
Robust Optimization over Multiple Domains,AI,False
Composite Binary Decomposition Networks,AI,False
Nearest-Neighbour-Induced Isolation Similarity and Its Impact on Density-Based Clustering,AI,False
Training Complex Models with Multi-Task Weak Supervision,AI,False
Explicitly Imposing Constraints in Deep Networks via Conditional Gradients Gives Improved Generalization and Faster Convergence,AI,False
Regularized Evolution for Image Classifier Architecture Search,AI,False
On Fair Cost Sharing Games in Machine Learning,AI,False
Deep Recurrent Survival Analysis,AI,False
RepeatNet: A Repeat Aware Neural Recommendation Machine for Session-Based Recommendation,AI,False
Devil in the Details: Towards Accurate Single and Multiple Human Parsing,AI,False
Latent Multi-Task Architecture Learning,AI,False
How Many Pairwise Preferences Do We Need to Rank a Graph Consistently?,AI,False
Covariate Shift Adaptation on Learning from Positive and Unlabeled Data,AI,False
Granger-Causal Attentive Mixtures of Experts: Learning Important Features with Neural Networks,AI,False
Congestion Graphs for Automated Time Predictions,AI,False
Unsupervised Learning with Contrastive Latent Variable Models,AI,False
Sparse Reject Option Classifier Using Successive Linear Programming,AI,False
Geometric Hawkes Processes with Graph Convolutional Recurrent Neural Networks,AI,False
MEAL: Multi-Model Ensemble via Adversarial Learning,AI,False
Multi-View Anomaly Detection: Neighborhood in Locality Matters,AI,False
Virtual-Taobao: Virtualizing Real-World Online Retail Environment for Reinforcement Learning,AI,False
Automatic Code Review by Learning the Revision of Source Code,AI,False
Sublinear Time Numerical Linear Algebra for Structured Matrices,AI,False
Label Embedding with Partial Heterogeneous Contexts,AI,False
Evaluating Recommender System Stability with Influence-Guided Fuzzing,AI,False
Sensitivity Analysis of Deep Neural Networks,AI,False
Transferable Curriculum for Weakly-Supervised Domain Adaptation,AI,False
Unsupervised Transfer Learning for Spoken Language Understanding in Intelligent Agents,AI,False
Safe Policy Improvement with Baseline Bootstrapping in Factored Environments,AI,False
Composable Modular Reinforcement Learning,AI,False
Hierarchical Context Enabled Recurrent Neural Network for Recommendation,AI,False
Diversity-Driven Extensible Hierarchical Reinforcement Learning,AI,False
On the Persistence of Clustering Solutions and True Number of Clusters in a Dataset,AI,False
Soft Facial Landmark Detection by Label Distribution Learning,AI,False
Partial Multi-Label Learning by Low-Rank and Sparse Decomposition,AI,False
"Multi-Precision Quantized Neural Networks via Encoding Decomposition of {-1,+1}",AI,False
Non-Ergodic Convergence Analysis of Heavy-Ball Algorithms,AI,False
Network Structure and Transfer Behaviors Embedding via Deep Prediction Model,AI,False
Learning Vine Copula Models for Synthetic Data Generation,AI,False
Matrix Completion for Graph-Based Deep Semi-Supervised Learning,AI,False
Variational Autoencoder with Implicit Optimal Priors,AI,False
Character n-Gram Embeddings to Improve RNN Language Models,AI,False
Coreset Stochastic Variance-Reduced Gradient with Application to Optimal Margin Distribution Machine,AI,False
Refining Coarse-Grained Spatial Data Using Auxiliary Spatial Data Sets with Various Granularities,AI,False
Cross-View Local Structure Preserved Diversity and Consensus Learning for Multi-View Unsupervised Feature Selection,AI,False
An Integral Tag Recommendation Model for Textual Content,AI,False
Self-Paced Active Learning: Query the Right Thing at the Right Time,AI,False
A Radical-Aware Attention-Based Model for Chinese Text Classification,AI,False
Optimization of Hierarchical Regression Model with Application to Optimizing Multi-Response Regression K-ary Trees,AI,False
Holographic Factorization Machines for Recommendation,AI,False
Clipped Matrix Completion: A Remedy for Ceiling Effects,AI,False
A Non–Convex Optimization Approach to Correlation Clustering,AI,False
Learning Competitive and Discriminative Reconstructions for Anomaly Detection,AI,False
Natural Option Critic,AI,False
Learning Triggers for Heterogeneous Treatment Effects,AI,False
Improving GAN with Neighbors Embedding and Gradient Matching,AI,False
Predicting Urban Dispersal Events: A Two-Stage Framework through Deep Survival Analysis on Mobility Data,AI,False
Automatic Bayesian Density Analysis,AI,False
Robust Anomaly Detection in Videos Using Multilevel Representations,AI,False
CAMO: A Collaborative Ranking Method for Content Based Recommendation,AI,False
Video Inpainting by Jointly Learning Temporal Structure and Spatial Details,AI,False
Bounding Uncertainty for Active Batch Selection,AI,False
Adversarial Binary Collaborative Filtering for Implicit Feedback,AI,False
Theoretical Analysis of Label Distribution Learning,AI,False
Orderly Subspace Clustering,AI,False
SVM-Based Deep Stacking Networks,AI,False
An Efficient Approach to Informative Feature Extraction from Multimodal Data,AI,False
Scalable Distributed DL Training: Batching Communication and Computation,AI,False
HyperAdam: A Learnable Task-Adaptive Adam for Network Training,AI,False
A Sharper Generalization Bound for Divide-and-Conquer Ridge Regression,AI,False
Robustness Can Be Cheap: A Highly Efficient Approach to Discover Outliers under High Outlier Ratios,AI,False
SCNN: A General Distribution Based Statistical Convolutional Neural Network with Application to Video Object Detection,AI,False
Explainable Reasoning over Knowledge Graphs for Recommendation,AI,False
Hyperbolic Heterogeneous Information Network Embedding,AI,False
Transferable Attention for Domain Adaptation,AI,False
Multiple Independent Subspace Clusterings,AI,False
Deep Metric Learning by Online Soft Mining and Class-Aware Attention,AI,False
Universal Approximation Property and Equivalence of Stochastic Computing-Based Neural Networks and Binary Neural Networks,AI,False
Non-Autoregressive Machine Translation with Auxiliary Regularization,AI,False
Learning Compact Model for Large-Scale Multi-Label Data,AI,False
Unified Embedding Alignment with Missing Views Inferring for Incomplete Multi-View Clustering,AI,False
Exploiting Local Feature Patterns for Unsupervised Domain Adaptation,AI,False
RobustSTL: A Robust Seasonal-Trend Decomposition Algorithm for Long Time Series,AI,False
Efficient Gaussian Process Classification Using Pólya-Gamma Data Augmentation,AI,False
How Does Knowledge of the AUC Constrain the Set of Possible Ground-Truth Labelings?,AI,False
Uncovering Specific-Shape Graph Anomalies in Attributed Graphs,AI,False
Point Cloud Processing via Recurrent Set Encoding,AI,False
Improving Domain-Specific Classification by Collaborative Learning with Adaptation Networks,AI,False
Modelling of Bi-Directional Spatio-Temporal Dependence and Users??Dynamic Preferences for Missing POI Check-In Identification,AI,False
Tied Transformers: Neural Machine Translation with Shared Encoder and Decoder,AI,False
Bayesian Deep Collaborative Matrix Factorization,AI,False
RS3CIS: Robust Single-Step Spectral Clustering with Intrinsic Subspace,AI,False
Understanding Persuasion Cascades in Online Product Rating Systems,AI,False
Learning Dynamic Generator Model by Alternating Back-Propagation through Time,AI,False
Multi-View Multi-Instance Multi-Label Learning Based on Collaborative Matrix Factorization,AI,False
SpHMC: Spectral Hamiltonian Monte Carlo,AI,False
Modeling Local Dependence in Natural Language with Multi-Channel Recurrent Neural Networks,AI,False
Hierarchical Classification Based on Label Distribution Learning,AI,False
Embedding-Based Complex Feature Value Coupling Learning for Detecting Outliers in Non-IID Categorical Data,AI,False
Dueling Bandits with Qualitative Feedback,AI,False
Partial Label Learning via Label Enhancement,AI,False
Data-Distortion Guided Self-Distillation for Deep Neural Networks,AI,False
Task-Driven Common Representation Learning via Bridge Neural Network,AI,False
Self-Ensembling Attention Networks: Addressing Domain Shift for Semantic Segmentation,AI,False
Active Learning of Multi-Class Classification Models from Ordered Class Sets,AI,False
Frame and Feature-Context Video Super-Resolution,AI,False
Oversampling for Imbalanced Data via Optimal Transport,AI,False
Cross-Domain Visual Representations via Unsupervised Graph Alignment,AI,False
Weighted Oblique Decision Trees,AI,False
Training Deep Neural Networks in Generations: A More Tolerant Teacher Educates Better Students,AI,False
Confidence Weighted Multitask Learning,AI,False
Unsupervised Fake News Detection on Social Media: A Generative Approach,AI,False
Deep Robust Unsupervised Multi-Modal Network,AI,False
Learning Personalized Attribute Preference via Multi-Task AUC Optimization,AI,False
Revisiting Spatial-Temporal Similarity: A Deep Learning Framework for Traffic Prediction,AI,False
Balanced Sparsity for Efficient DNN Inference on GPU,AI,False
Iterative Classroom Teaching,AI,False
Parallel Restarted SGD with Faster Convergence and Less Communication: Demystifying Why Model Averaging Works for Deep Learning,AI,False
Network Recasting: A Universal Method for Network Architecture Transformation,AI,False
Multi-Order Attentive Ranking Model for Sequential Recommendation,AI,False
Interpreting Deep Models for Text Analysis via Optimization and Regularization Methods,AI,False
f-Similarity Preservation Loss for Soft Labels: A Demonstration on Cross-Corpus Speech Emotion Recognition,AI,False
Partially Observable Multi-Sensor Sequential Change Detection: A Combinatorial Multi-Armed Bandit Approach,AI,False
Active Mini-Batch Sampling Using Repulsive Point Processes,AI,False
Learning Set Functions with Limited Complementarity,AI,False
RecurJac: An Efficient Recursive Algorithm for Bounding Jacobian Matrix of Neural Networks and Its Applications,AI,False
A Powerful Global Test Statistic for Functional Statistical Inference,AI,False
Interactive Attention Transfer Network for Cross-Domain Sentiment Classification,AI,False
Learning to Communicate and Solve Visual Blocks-World Tasks,AI,False
ACE: An Actor Ensemble Algorithm for Continuous Control with Tree Search,AI,False
QUOTA: The Quantile Option Architecture for Reinforcement Learning,AI,False
Hashtag Recommendation for Photo Sharing Services,AI,False
Find Me if You Can: Deep Software Clone Detection by Exploiting the Contest between the Plagiarist and the Detector,AI,False
CAFE: Adaptive VDI Workload Prediction with Multi-Grained Features,AI,False
Bayesian Graph Convolutional Neural Networks for Semi-Supervised Classification,AI,False
Learning (from) Deep Hierarchical Structure among Features,AI,False
"Learning Uniform Semantic Features for Natural Language and Programming Language Globally, Locally and Sequentially",AI,False
SADIH: Semantic-Aware DIscrete Hashing,AI,False
Submodular Optimization over Streams with Inhomogeneous Decays,AI,False
The Adversarial Attack and Detection under the Fisher Information Metric,AI,False
Where to Go Next: A Spatio-Temporal Gated Network for Next POI Recommendation,AI,False
InfoVAE: Balancing Learning and Inference in Variational Autoencoders,AI,False
Self-Adversarially Learned Bayesian Sampling,AI,False
Biomedical Image Segmentation via Representative Annotation,AI,False
A New Ensemble Learning Framework for 3D Biomedical Image Segmentation,AI,False
Understanding VAEs in Fisher-Shannon Plane,AI,False
Capacity Control of ReLU Neural Networks by Basis-Path Norm,AI,False
Self-Supervised Mixture-of-Experts by Uncertainty Estimation,AI,False
Deep Interest Evolution Network for Click-Through Rate Prediction,AI,False
An Efficient Compressive Convolutional Network for Unified Object Detection and Image Compression,AI,False
Communication-Optimal Distributed Dynamic Graph Clustering,AI,False
A Domain Generalization Perspective on Listwise Context Modeling,AI,False
DAN: Deep Attention Neural Network for News Recommendation,AI,False
Residual Invertible Spatio-Temporal Network for Video Super-Resolution,AI,False
Aligning Domain-Specific Distribution and Classifier for Cross-Domain Classification from Multiple Sources,AI,False
Consensus Adversarial Domain Adaptation,AI,False
Verification of RNN-Based Neural Agent-Environment Systems,AI,False
Bayesian Execution Skill Estimation,AI,False
Consensus in Opinion Formation Processes in Fully Evolving Environments,AI,False
An Abstraction-Based Method for Verifying Strategic Properties in Multi-Agent Systems with Imperfect Information,AI,False
A Generic Approach to Accelerating Belief Propagation Based Incomplete Algorithms for DCOPs via a Branch-and-Bound Technique,AI,False
Distributed Community Detection via Metastability of the 2-Choices Dynamics,AI,False
Successor Features Based Multi-Agent RL for Event-Based Decentralized MDPs,AI,False
IPOMDP-Net: A Deep Neural Network for Partially Observable Multi-Agent Planning Using Interactive POMDPs,AI,False
General Robustness Evaluation of Incentive Mechanism against Bounded Rationality Using Continuum-Armed Bandits,AI,False
Message-Dropout: An Efficient Training Method for Multi-Agent Deep Reinforcement Learning,AI,False
Symmetry-Breaking Constraints for Grid-Based Multi-Agent Path Finding,AI,False
Multi-Agent Discussion Mechanism for Natural Language Generation,AI,False
Large Scale Learning of Agent Rationality in Two-Player Zero-Sum Games,AI,False
Leveraging Observations in Bandits: Between Risks and Benefits,AI,False
TrafficPredict: Trajectory Prediction for Heterogeneous Traffic-Agents,AI,False
Learning to Teach in Cooperative Multiagent Reinforcement Learning,AI,True
Overcoming Blind Spots in the Real World: Leveraging Complementary Abilities for Joint Execution,AI,False
Evolution of Collective Fairness in Hybrid Populations of Humans and Agents,AI,False
Multi-Winner Contests for Strategic Diffusion in Social Networks,AI,False
Theory of Minds: Understanding Behavior in Groups through Inverse Planning,AI,False
Multiagent Decision Making For Maritime Traffic Management,AI,False
Probabilistic Alternating-Time µ-Calculus,AI,False
Enriching Word Embeddings with a Regressor Instead of Labeled Corpora,AI,False
Online Embedding Compression for Text Classification Using Low Rank Matrix Factorization,AI,False
Antonym-Synonym Classification Based on New Sub-Space Embeddings,AI,False
AutoSense Model for Word Sense Induction,AI,False
Re-Evaluating ADEM: A Deeper Look at Scoring Dialogue Responses,AI,False
Automated Rule Base Completion as Bayesian Concept Induction,AI,False
GRN: Gated Relation Network to Enhance Convolutional Neural Network for Named Entity Recognition,AI,False
Incorporating Structured Commonsense Knowledge in Story Completion,AI,False
Deep Short Text Classification with Knowledge Powered Attention,AI,False
Transfer Learning for Sequence Labeling Using Source Model and Target Data,AI,False
Title-Guided Encoding for Keyphrase Generation,AI,False
Convolutional Spatial Attention Model for Reading Comprehension with Multiple-Choice Questions,AI,False
Implicit Argument Prediction as Reading Comprehension,AI,False
Recurrent Stacking of Layers for Compact Neural Machine Translation Models,AI,False
Joint Extraction of Entities and Overlapping Relations Using Position-Attentive Sequence Labeling,AI,False
What Is One Grain of Sand in the Desert? Analyzing Individual Neurons in Deep NLP Models,AI,False
Multi-Task Learning with Multi-View Attention for Answer Selection and Knowledge Base Question Answering,AI,False
Training Temporal Word Embeddings with a Compass,AI,False
A Pattern-Based Approach to Recognizing Time Expressions,AI,False
From Independent Prediction to Reordered Prediction: Integrating Relative Position and Global Label Information to Emotion Cause Identification,AI,False
Adapting Translation Models for Transcript Disfluency Detection,AI,False
Explicit Interaction Model towards Text Classification,AI,False
"""Bilingual Expert"" Can Find Translation Errors",AI,False
EA Reader: Enhance Attentive Reader for Cloze-Style Question Answering via Multi-Space Context Fusion,AI,False
Generating Multiple Diverse Responses for Short-Text Conversation,AI,False
Structured Two-Stream Attention Network for Video Question Answering,AI,False
Abstractive Text Summarization by Incorporating Reader Comments,AI,False
Hybrid Attention-Based Prototypical Networks for Noisy Few-Shot Relation Classification,AI,False
Predicting and Analyzing Language Specificity in Social Media Posts,AI,False
Generating Distractors for Reading Comprehension Questions from Real Examinations,AI,False
Kernelized Hashcode Representations for Relation Extraction,AI,False
MNCN: A Multilingual Ngram-Based Convolutional Network for Aspect Category Detection in Online Reviews,AI,False
Sentence-Wise Smooth Regularization for Sequence to Sequence Learning,AI,False
Switch-LSTMs for Multi-Criteria Chinese Word Segmentation,AI,False
Deep Cascade Multi-Task Learning for Slot Filling in Online Shopping Assistant,AI,False
Story Ending Generation with Incremental Encoding and Commonsense Knowledge,AI,False
Long Short-Term Memory with Dynamic Skip Connections,AI,False
Gaussian Transformer: A Lightweight Approach for Natural Language Inference,AI,False
GIRNet: Interleaved Multi-Task Recurrent State Sequence Models,AI,False
Document Informed Neural Autoregressive Topic Models with Distributional Prior,AI,False
Neural Relation Extraction within and across Sentence Boundaries,AI,False
PARABANK: Monolingual Bitext Generation and Sentential Paraphrasing via Lexically-Constrained Neural Machine Translation,AI,False
Read + Verify: Machine Reading Comprehension with Unanswerable Questions,AI,False
Recurrent Poisson Process Unit for Speech Recognition,AI,False
Dictionary-Guided Editing Networks for Paraphrase Generation,AI,False
Unsupervised Controllable Text Formalization,AI,False
Word Embedding as Maximum A Posteriori Estimation,AI,False
Understanding Actors and Evaluating Personae with Gaussian Embeddings,AI,False
Predicting the Argumenthood of English Prepositional Phrases,AI,False
Semantic Sentence Matching with Densely-Connected Recurrent and Co-Attentive Information,AI,False
Dynamic Compositionality in Recursive Neural Networks with Structure-Aware Tag Representations,AI,False
Improving Neural Question Generation Using Answer Separation,AI,False
Domain Agnostic Real-Valued Specificity Prediction,AI,False
Neural Machine Translation with Adequacy-Oriented Learning,AI,False
Fast and Simple Mixture of Softmaxes with BPE and Hybrid-LightRNN for Language Generation,AI,False
Lattice CNNs for Matching Based Chinese Question Answering,AI,False
Zero-Shot Adaptive Transfer for Conversational Language Understanding,AI,False
A Human-Like Semantic Cognition Network for Aspect-Level Sentiment Classification,AI,False
Dependency Grammar Induction with a Neural Variational Transition-Based Parser,AI,False
"Knowledge-Driven Encode, Retrieve, Paraphrase for Medical Image Report Generation",AI,False
What Should I Learn First: Introducing LectureBank for NLP Education and Prerequisite Chain Learning,AI,False
Differentiated Distribution Recovery for Neural Text Generation,AI,False
Towards Personalized Review Summarization via User-Aware Sequence Network,AI,False
Insufficient Data Can Also Rock! Learning to Converse Using Smaller Data with Augmentation,AI,False
Neural Speech Synthesis with Transformer Network,AI,False
A Unified Model for Opinion Target Extraction and Target Sentiment Prediction,AI,False
Dialogue Generation: From Imitation Learning to Inverse Reinforcement Learning,AI,False
"Dependency or Span, End-to-End Uniform Semantic Role Labeling",AI,False
A Generalized Idiom Usage Recognition Model Based on Semantic Compatibility,AI,False
Leveraging Web Semantic Knowledge in Word Representation Learning,AI,False
Exploiting the Ground-Truth: An Adversarial Imitation Based Knowledge Distillation Approach for Event Detection,AI,False
Contextualized Non-Local Neural Networks for Sequence Learning,AI,False
